书名,标题,出版日期,作者,条目链接
"The Celtic Languages (Cambridge Language Surveys) (Cambridge L...","1993/02/11","Macaulay, Donald 编","https://book.douban.com/subject/3264962/"
"The Oxford Guide to Australian Languages","2022/10/30","Claire Bowern","https://book.douban.com/subject/35927721/"
"以语言为核","2020/10","文贵良","https://book.douban.com/subject/35293691/"
"中文數學交叉點","2014/1","歐陽偉豪","https://book.douban.com/subject/25875152/"
"英语词根与单词的说文解字","2008/1","李平武","https://book.douban.com/subject/3002766/"
"语言论","1985/02","爱德华·萨丕尔","https://book.douban.com/subject/1116354/"
"语言引论","2017/10","Victoria Fromkin","https://book.douban.com/subject/26576535/"
"Diagnosing Syntax","2013/9/15","Lisa Lai-Shen Cheng","https://book.douban.com/subject/21968536/"
"终了之前","2022/11","[阿根廷]埃内斯托·萨瓦托","https://book.douban.com/subject/36118408/"
"语言学中的科学","2015/9/1","冯胜利","https://book.douban.com/subject/27667601/"
"赵元任日记","2022/10","赵元任","https://book.douban.com/subject/36144951/"
"C Primer Plus（第6版）中文版","2016/4/1","[美] 斯蒂芬·普拉达","https://book.douban.com/subject/26792521/"
"再見楊德昌","2020/4","王昀燕","https://book.douban.com/subject/35065487/"
"撒旦诗篇","2013/8","[英]萨尔曼·拉什迪Salman Rushdie","https://book.douban.com/subject/27619087/"
"人物","2022/10","[美] 罗伯特·麦基","https://book.douban.com/subject/36089525/"
"花街往事","2018/8/1","路内","https://book.douban.com/subject/27605279/"
"语法调查研究手册（第二版）","2019/3","刘丹青","https://book.douban.com/subject/33332468/"
"悠悠岁月","2021/6/1","[法] 安妮·埃尔诺","https://book.douban.com/subject/35273140/"
"S/Z","2016/7","[法] 罗兰·巴特","https://book.douban.com/subject/26820660/"
"清华语言学（第一辑）","2022/7","张赪","https://book.douban.com/subject/36091446/"
"Elements of Acoustic Phonetics","1995/12/1","Peter Ladefoged","https://book.douban.com/subject/2074273/"
"数字人文与语言文学研究","2022/10","刘颖","https://book.douban.com/subject/36087148/"
"认识电影（修订第14版）","2021/5","[美] 路易斯·贾内梯","https://book.douban.com/subject/35459568/"
